model,id,paraphrase_level,variants_correct,variants_total,para_majority_correct,gold_answer,orig_pred,orig_correct,taxonomy
llama2_7b,0b4f176e809e98367e36e781aa478112,light,0,1,False,B,B,True,Brittle Failure
llama2_7b,0b4f176e809e98367e36e781aa478112,medium,0,3,False,B,B,True,Brittle Failure
llama2_7b,0b4f176e809e98367e36e781aa478112,strong,0,3,False,B,B,True,Brittle Failure
llama2_7b,0b689342ee5a6f7185bf140e317e82a2,light,3,3,True,D,D,True,Stable Correct
llama2_7b,0b689342ee5a6f7185bf140e317e82a2,medium,3,3,True,D,D,True,Stable Correct
llama2_7b,0b689342ee5a6f7185bf140e317e82a2,strong,1,3,False,D,D,True,Brittle Failure
llama2_7b,0b903d9c033caf13c71e29684b7758cb,light,1,3,False,E,A,False,Stable Wrong
llama2_7b,0b903d9c033caf13c71e29684b7758cb,medium,1,3,False,E,A,False,Stable Wrong
llama2_7b,0b903d9c033caf13c71e29684b7758cb,strong,1,3,False,E,A,False,Stable Wrong
llama2_7b,0b93320f296e10ceffaf2f6f0c9a5730,light,0,2,False,C,,False,Stable Wrong
llama2_7b,0b93320f296e10ceffaf2f6f0c9a5730,medium,0,3,False,C,,False,Stable Wrong
llama2_7b,0b93320f296e10ceffaf2f6f0c9a5730,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,0b9cffbc4f84f9dfef6863914ed86826,light,0,2,False,B,,False,Stable Wrong
llama2_7b,0b9cffbc4f84f9dfef6863914ed86826,medium,1,3,False,B,,False,Stable Wrong
llama2_7b,0b9cffbc4f84f9dfef6863914ed86826,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,0c0e41f3d604c41ceffa359da4c010ad,light,0,3,False,D,E,False,Stable Wrong
llama2_7b,0c0e41f3d604c41ceffa359da4c010ad,medium,0,3,False,D,E,False,Stable Wrong
llama2_7b,0c0e41f3d604c41ceffa359da4c010ad,strong,0,3,False,D,E,False,Stable Wrong
llama2_7b,0c366609fc09f418a428be5059363a06,medium,0,3,False,D,C,False,Stable Wrong
llama2_7b,0c366609fc09f418a428be5059363a06,strong,0,3,False,D,C,False,Stable Wrong
llama2_7b,0c5b6d12463c82c47a637fa49589515f,light,1,3,False,B,B,True,Brittle Failure
llama2_7b,0c5b6d12463c82c47a637fa49589515f,medium,2,3,True,B,B,True,Stable Correct
llama2_7b,0c5b6d12463c82c47a637fa49589515f,strong,2,3,True,B,B,True,Stable Correct
llama2_7b,0c7012d3750c76a0d29f659e195c09c0,light,0,3,False,D,E,False,Stable Wrong
llama2_7b,0c7012d3750c76a0d29f659e195c09c0,medium,0,3,False,D,E,False,Stable Wrong
llama2_7b,0c7012d3750c76a0d29f659e195c09c0,strong,0,3,False,D,E,False,Stable Wrong
llama2_7b,0c7e9c7d4a910716ca1d5f759ed0a8c3,light,0,1,False,D,,False,Stable Wrong
llama2_7b,0c7e9c7d4a910716ca1d5f759ed0a8c3,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,0c7e9c7d4a910716ca1d5f759ed0a8c3,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,0c7fbd3c7fdcb5eb691976cb9bdb19c9,light,1,3,False,D,,False,Stable Wrong
llama2_7b,0c7fbd3c7fdcb5eb691976cb9bdb19c9,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,0c7fbd3c7fdcb5eb691976cb9bdb19c9,strong,1,3,False,D,,False,Stable Wrong
llama2_7b,0c90a54a74fd5adca92ad704db98e7fc,light,0,3,False,B,,False,Stable Wrong
llama2_7b,0c90a54a74fd5adca92ad704db98e7fc,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,0c90a54a74fd5adca92ad704db98e7fc,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,0ca9e9e37cd59e98db6187b6d1c88fe6,medium,3,3,True,E,E,True,Stable Correct
llama2_7b,0ca9e9e37cd59e98db6187b6d1c88fe6,strong,2,3,True,E,E,True,Stable Correct
llama2_7b,0d147244a66885369f4c2ae9d3a40845,light,3,3,True,E,E,True,Stable Correct
llama2_7b,0d147244a66885369f4c2ae9d3a40845,medium,3,3,True,E,E,True,Stable Correct
llama2_7b,0d147244a66885369f4c2ae9d3a40845,strong,1,3,False,E,E,True,Brittle Failure
llama2_7b,0d57e7c0f66c7e0981b8aa58474a394d,light,0,3,False,B,E,False,Stable Wrong
llama2_7b,0d57e7c0f66c7e0981b8aa58474a394d,medium,0,3,False,B,E,False,Stable Wrong
llama2_7b,0d57e7c0f66c7e0981b8aa58474a394d,strong,0,3,False,B,E,False,Stable Wrong
llama2_7b,0d588fae4b28e93a3e3ab43fe721dbcd,light,0,3,False,E,,False,Stable Wrong
llama2_7b,0d588fae4b28e93a3e3ab43fe721dbcd,medium,0,3,False,E,,False,Stable Wrong
llama2_7b,0d588fae4b28e93a3e3ab43fe721dbcd,strong,1,3,False,E,,False,Stable Wrong
llama2_7b,0da913448535c324e5a0281fcb32c284,medium,0,1,False,D,B,False,Stable Wrong
llama2_7b,0da913448535c324e5a0281fcb32c284,strong,0,3,False,D,B,False,Stable Wrong
llama2_7b,0dc04636c02bb803f9d3cdbd0bc18069,light,0,1,False,A,,False,Stable Wrong
llama2_7b,0dc04636c02bb803f9d3cdbd0bc18069,medium,0,3,False,A,,False,Stable Wrong
llama2_7b,0dc04636c02bb803f9d3cdbd0bc18069,strong,0,3,False,A,,False,Stable Wrong
llama2_7b,0dd1e5289b7d3e5e74dc397d955ba4ab,light,2,3,True,A,A,True,Stable Correct
llama2_7b,0dd1e5289b7d3e5e74dc397d955ba4ab,medium,2,3,True,A,A,True,Stable Correct
llama2_7b,0dd1e5289b7d3e5e74dc397d955ba4ab,strong,1,3,False,A,A,True,Brittle Failure
llama2_7b,0dd33ae5cc41a5b31eab439dfcd74c23,light,1,1,True,E,E,True,Stable Correct
llama2_7b,0dd33ae5cc41a5b31eab439dfcd74c23,medium,3,3,True,E,E,True,Stable Correct
llama2_7b,0dd33ae5cc41a5b31eab439dfcd74c23,strong,3,3,True,E,E,True,Stable Correct
llama2_7b,0e1c501d027ff73e923e2c5b37c9db8f,light,0,1,False,A,B,False,Stable Wrong
llama2_7b,0e1c501d027ff73e923e2c5b37c9db8f,medium,0,3,False,A,B,False,Stable Wrong
llama2_7b,0e1c501d027ff73e923e2c5b37c9db8f,strong,0,3,False,A,B,False,Stable Wrong
llama2_7b,0e28ccad4c4b63f1b73bbd13e72669d7,light,0,3,False,B,,False,Stable Wrong
llama2_7b,0e28ccad4c4b63f1b73bbd13e72669d7,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,0e28ccad4c4b63f1b73bbd13e72669d7,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,0e6278b4148a2465d627118431636ca8,light,2,3,True,E,E,True,Stable Correct
llama2_7b,0e6278b4148a2465d627118431636ca8,medium,2,3,True,E,E,True,Stable Correct
llama2_7b,0e6278b4148a2465d627118431636ca8,strong,2,3,True,E,E,True,Stable Correct
llama2_7b,0e64e9c90fcd4f874ed6f8e12e912a09,light,0,2,False,D,E,False,Stable Wrong
llama2_7b,0e64e9c90fcd4f874ed6f8e12e912a09,medium,0,3,False,D,E,False,Stable Wrong
llama2_7b,0e64e9c90fcd4f874ed6f8e12e912a09,strong,0,3,False,D,E,False,Stable Wrong
llama2_7b,0e9824e8a690de8422e878bd0fbc9dfd,light,3,3,True,C,C,True,Stable Correct
llama2_7b,0e9824e8a690de8422e878bd0fbc9dfd,medium,3,3,True,C,C,True,Stable Correct
llama2_7b,0e9824e8a690de8422e878bd0fbc9dfd,strong,3,3,True,C,C,True,Stable Correct
llama2_7b,0ee636ea54f501f3a6bd50831da22fd2,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,0ee636ea54f501f3a6bd50831da22fd2,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,0f0511a68d0490fc8401db7bbed0380c,light,2,2,True,A,A,True,Stable Correct
llama2_7b,0f0511a68d0490fc8401db7bbed0380c,medium,2,3,True,A,A,True,Stable Correct
llama2_7b,0f0511a68d0490fc8401db7bbed0380c,strong,1,3,False,A,A,True,Brittle Failure
llama2_7b,0f05a5790b8fbd8d9f6d5b1accd0f26e,light,0,1,False,D,,False,Stable Wrong
llama2_7b,0f05a5790b8fbd8d9f6d5b1accd0f26e,medium,0,2,False,D,,False,Stable Wrong
llama2_7b,0f05a5790b8fbd8d9f6d5b1accd0f26e,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,0f4159e80f8dbf682819215bbf0f5b5a,light,2,2,True,A,A,True,Stable Correct
llama2_7b,0f4159e80f8dbf682819215bbf0f5b5a,medium,3,3,True,A,A,True,Stable Correct
llama2_7b,0f4159e80f8dbf682819215bbf0f5b5a,strong,2,3,True,A,A,True,Stable Correct
llama2_7b,0f5976ba9ec5643e48175ca5bf76a742,light,0,3,False,C,C,True,Brittle Failure
llama2_7b,0f5976ba9ec5643e48175ca5bf76a742,medium,0,3,False,C,C,True,Brittle Failure
llama2_7b,0f5976ba9ec5643e48175ca5bf76a742,strong,1,3,False,C,C,True,Brittle Failure
llama2_7b,0f629c1c5a1b63e3f808a2917cfb98f5,light,2,3,True,E,,False,Unstable but Recoverable
llama2_7b,0f629c1c5a1b63e3f808a2917cfb98f5,medium,2,3,True,E,,False,Unstable but Recoverable
llama2_7b,0f629c1c5a1b63e3f808a2917cfb98f5,strong,2,3,True,E,,False,Unstable but Recoverable
llama2_7b,0ff92539fcacccbc067a61d3b15f9168,light,0,3,False,C,E,False,Stable Wrong
llama2_7b,0ff92539fcacccbc067a61d3b15f9168,medium,0,3,False,C,E,False,Stable Wrong
llama2_7b,0ff92539fcacccbc067a61d3b15f9168,strong,0,3,False,C,E,False,Stable Wrong
llama2_7b,102eb42e7b31099ab767af0df88ab035,light,0,1,False,D,C,False,Stable Wrong
llama2_7b,102eb42e7b31099ab767af0df88ab035,medium,0,3,False,D,C,False,Stable Wrong
llama2_7b,102eb42e7b31099ab767af0df88ab035,strong,1,3,False,D,C,False,Stable Wrong
llama2_7b,1030925e5133edb54b0744f3518a1b25,light,0,3,False,C,,False,Stable Wrong
llama2_7b,1030925e5133edb54b0744f3518a1b25,medium,0,3,False,C,,False,Stable Wrong
llama2_7b,1030925e5133edb54b0744f3518a1b25,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,10355743a590eb2845bfeae3f2e6b3af,light,0,2,False,E,A,False,Stable Wrong
llama2_7b,10355743a590eb2845bfeae3f2e6b3af,medium,0,2,False,E,A,False,Stable Wrong
llama2_7b,10355743a590eb2845bfeae3f2e6b3af,strong,0,3,False,E,A,False,Stable Wrong
llama2_7b,103e20cbc2cb60258af31d981f8ea90b_1,light,0,3,False,A,E,False,Stable Wrong
llama2_7b,103e20cbc2cb60258af31d981f8ea90b_1,medium,0,3,False,A,E,False,Stable Wrong
llama2_7b,103e20cbc2cb60258af31d981f8ea90b_1,strong,0,3,False,A,E,False,Stable Wrong
llama2_7b,1063bdf08fbf9989d8f7614035cbac1f,light,3,3,True,A,A,True,Stable Correct
llama2_7b,1063bdf08fbf9989d8f7614035cbac1f,medium,1,3,False,A,A,True,Brittle Failure
llama2_7b,1063bdf08fbf9989d8f7614035cbac1f,strong,2,3,True,A,A,True,Stable Correct
llama2_7b,1085a48b18a36780c3ec16e43e85ee0d,light,0,1,False,D,E,False,Stable Wrong
llama2_7b,1085a48b18a36780c3ec16e43e85ee0d,medium,0,3,False,D,E,False,Stable Wrong
llama2_7b,1085a48b18a36780c3ec16e43e85ee0d,strong,0,3,False,D,E,False,Stable Wrong
llama2_7b,1099af64fb5b8156c7eab02e80879757,light,0,3,False,E,,False,Stable Wrong
llama2_7b,1099af64fb5b8156c7eab02e80879757,medium,0,3,False,E,,False,Stable Wrong
llama2_7b,1099af64fb5b8156c7eab02e80879757,strong,0,3,False,E,,False,Stable Wrong
llama2_7b,10b75f7d83994e53b37b5430fa47f3e8,light,0,3,False,C,,False,Stable Wrong
llama2_7b,10b75f7d83994e53b37b5430fa47f3e8,medium,0,3,False,C,,False,Stable Wrong
llama2_7b,10b75f7d83994e53b37b5430fa47f3e8,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,10c03f73db44320787136d17b9b591d9,light,0,1,False,D,,False,Stable Wrong
llama2_7b,10c03f73db44320787136d17b9b591d9,medium,1,3,False,D,,False,Stable Wrong
llama2_7b,10c03f73db44320787136d17b9b591d9,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,10c1c0850b36483acd704fcfbc4977f1,light,2,3,True,C,C,True,Stable Correct
llama2_7b,10c1c0850b36483acd704fcfbc4977f1,medium,1,3,False,C,C,True,Brittle Failure
llama2_7b,10c1c0850b36483acd704fcfbc4977f1,strong,1,3,False,C,C,True,Brittle Failure
llama2_7b,10d7f0cc55e6cf5ec886fc29bdefbaa3,light,0,3,False,D,E,False,Stable Wrong
llama2_7b,10d7f0cc55e6cf5ec886fc29bdefbaa3,medium,0,3,False,D,E,False,Stable Wrong
llama2_7b,10d7f0cc55e6cf5ec886fc29bdefbaa3,strong,0,3,False,D,E,False,Stable Wrong
llama2_7b,10eeb43da5af757483ec29f01e563ae8,light,0,1,False,D,,False,Stable Wrong
llama2_7b,10eeb43da5af757483ec29f01e563ae8,medium,0,2,False,D,,False,Stable Wrong
llama2_7b,10eeb43da5af757483ec29f01e563ae8,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,10f572e55a732309354f877721c0d158,light,0,2,False,D,,False,Stable Wrong
llama2_7b,10f572e55a732309354f877721c0d158,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,10f572e55a732309354f877721c0d158,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,1107eae33f5360ba32c73daf87082acf,light,0,1,False,A,,False,Stable Wrong
llama2_7b,1107eae33f5360ba32c73daf87082acf,medium,0,3,False,A,,False,Stable Wrong
llama2_7b,1107eae33f5360ba32c73daf87082acf,strong,0,3,False,A,,False,Stable Wrong
llama2_7b,112f17f446977dd29f350774710bfb7b,light,0,3,False,B,,False,Stable Wrong
llama2_7b,112f17f446977dd29f350774710bfb7b,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,112f17f446977dd29f350774710bfb7b,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,1150c828969ffb0b846122894f01fb79,light,0,3,False,D,,False,Stable Wrong
llama2_7b,1150c828969ffb0b846122894f01fb79,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,1150c828969ffb0b846122894f01fb79,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,1154f4c7b861d66ca531bef6ec873e1c,light,3,3,True,E,E,True,Stable Correct
llama2_7b,1154f4c7b861d66ca531bef6ec873e1c,medium,3,3,True,E,E,True,Stable Correct
llama2_7b,1154f4c7b861d66ca531bef6ec873e1c,strong,3,3,True,E,E,True,Stable Correct
llama2_7b,115878759c58ed8d3e6b2948e3b790b2,medium,1,3,False,D,E,False,Stable Wrong
llama2_7b,115878759c58ed8d3e6b2948e3b790b2,strong,0,3,False,D,E,False,Stable Wrong
llama2_7b,117cf3e49bafd683442e06a3694ea951,light,0,3,False,A,C,False,Stable Wrong
llama2_7b,117cf3e49bafd683442e06a3694ea951,medium,0,3,False,A,C,False,Stable Wrong
llama2_7b,117cf3e49bafd683442e06a3694ea951,strong,0,3,False,A,C,False,Stable Wrong
llama2_7b,118d67944bd70a4a1bca3f97cb15ae45,light,0,2,False,B,,False,Stable Wrong
llama2_7b,118d67944bd70a4a1bca3f97cb15ae45,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,118d67944bd70a4a1bca3f97cb15ae45,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,1195bd0c3980e52642d7bf0044ae7999,light,0,3,False,B,A,False,Stable Wrong
llama2_7b,1195bd0c3980e52642d7bf0044ae7999,medium,0,3,False,B,A,False,Stable Wrong
llama2_7b,1195bd0c3980e52642d7bf0044ae7999,strong,0,3,False,B,A,False,Stable Wrong
llama2_7b,11a6549c34a04b906ec2ab2a2d8fb34e,light,0,3,False,D,E,False,Stable Wrong
llama2_7b,11a6549c34a04b906ec2ab2a2d8fb34e,medium,0,3,False,D,E,False,Stable Wrong
llama2_7b,11a6549c34a04b906ec2ab2a2d8fb34e,strong,0,3,False,D,E,False,Stable Wrong
llama2_7b,11b1d8efc97512cb2f3e854c6ae5514c,light,0,3,False,A,A,True,Brittle Failure
llama2_7b,11b1d8efc97512cb2f3e854c6ae5514c,medium,0,3,False,A,A,True,Brittle Failure
llama2_7b,11b1d8efc97512cb2f3e854c6ae5514c,strong,1,3,False,A,A,True,Brittle Failure
llama2_7b,11b8384697455c44ada5fd8663c9b383_1,light,0,3,False,B,,False,Stable Wrong
llama2_7b,11b8384697455c44ada5fd8663c9b383_1,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,11b8384697455c44ada5fd8663c9b383_1,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,11ce180b6c8d44c56e825bde9dee19e5,light,0,1,False,A,E,False,Stable Wrong
llama2_7b,11ce180b6c8d44c56e825bde9dee19e5,medium,0,1,False,A,E,False,Stable Wrong
llama2_7b,11ce180b6c8d44c56e825bde9dee19e5,strong,0,3,False,A,E,False,Stable Wrong
llama2_7b,11d7a0f9392fcf007f22ed6bbfda8707,medium,3,3,True,E,E,True,Stable Correct
llama2_7b,11d7a0f9392fcf007f22ed6bbfda8707,strong,3,3,True,E,E,True,Stable Correct
llama2_7b,1214de1eaada7d91ed43ee27d90e23c5,medium,0,2,False,B,,False,Stable Wrong
llama2_7b,1214de1eaada7d91ed43ee27d90e23c5,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,1234e5e8a62754a28379398a82be3f9d,light,3,3,True,A,A,True,Stable Correct
llama2_7b,1234e5e8a62754a28379398a82be3f9d,medium,3,3,True,A,A,True,Stable Correct
llama2_7b,1234e5e8a62754a28379398a82be3f9d,strong,3,3,True,A,A,True,Stable Correct
llama2_7b,126f44457811bf58969e9178262ca2a9,light,0,3,False,B,,False,Stable Wrong
llama2_7b,126f44457811bf58969e9178262ca2a9,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,126f44457811bf58969e9178262ca2a9,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,1278008039fa7641e518fff2b1124f1a,light,0,3,False,B,,False,Stable Wrong
llama2_7b,1278008039fa7641e518fff2b1124f1a,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,1278008039fa7641e518fff2b1124f1a,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,128c9f6ab95a1da418ff7845764c8551,light,0,3,False,C,E,False,Stable Wrong
llama2_7b,128c9f6ab95a1da418ff7845764c8551,medium,0,3,False,C,E,False,Stable Wrong
llama2_7b,128c9f6ab95a1da418ff7845764c8551,strong,0,3,False,C,E,False,Stable Wrong
llama2_7b,129609a7846257ff2a29e05695c44c80,light,3,3,True,E,E,True,Stable Correct
llama2_7b,129609a7846257ff2a29e05695c44c80,medium,3,3,True,E,E,True,Stable Correct
llama2_7b,129609a7846257ff2a29e05695c44c80,strong,3,3,True,E,E,True,Stable Correct
llama2_7b,129e51b8275025e38802ab5c2d11189d_1,light,2,3,True,E,E,True,Stable Correct
llama2_7b,129e51b8275025e38802ab5c2d11189d_1,medium,2,3,True,E,E,True,Stable Correct
llama2_7b,129e51b8275025e38802ab5c2d11189d_1,strong,3,3,True,E,E,True,Stable Correct
llama2_7b,12a854629e88f9636cb4c73c5dee48c2,light,0,3,False,D,,False,Stable Wrong
llama2_7b,12a854629e88f9636cb4c73c5dee48c2,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,12a854629e88f9636cb4c73c5dee48c2,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,12be51c9437bc5f6d2283a8607d8dc3d,light,3,3,True,B,B,True,Stable Correct
llama2_7b,12be51c9437bc5f6d2283a8607d8dc3d,medium,3,3,True,B,B,True,Stable Correct
llama2_7b,12be51c9437bc5f6d2283a8607d8dc3d,strong,3,3,True,B,B,True,Stable Correct
llama2_7b,12be51c9437bc5f6d2283a8607d8dc3d_1,light,0,3,False,D,,False,Stable Wrong
llama2_7b,12be51c9437bc5f6d2283a8607d8dc3d_1,medium,0,3,False,D,,False,Stable Wrong
llama2_7b,12be51c9437bc5f6d2283a8607d8dc3d_1,strong,0,3,False,D,,False,Stable Wrong
llama2_7b,13828090df392c1cf855456fdf735b73,light,0,2,False,A,,False,Stable Wrong
llama2_7b,13828090df392c1cf855456fdf735b73,medium,0,3,False,A,,False,Stable Wrong
llama2_7b,13828090df392c1cf855456fdf735b73,strong,0,3,False,A,,False,Stable Wrong
llama2_7b,1398a013bc021c1f1cccce3f2cf6ebe6,light,0,3,False,E,,False,Stable Wrong
llama2_7b,1398a013bc021c1f1cccce3f2cf6ebe6,medium,0,3,False,E,,False,Stable Wrong
llama2_7b,1398a013bc021c1f1cccce3f2cf6ebe6,strong,0,3,False,E,,False,Stable Wrong
llama2_7b,142626e4fc9656c97d7d7f93822cc381,light,3,3,True,B,B,True,Stable Correct
llama2_7b,142626e4fc9656c97d7d7f93822cc381,medium,1,3,False,B,B,True,Brittle Failure
llama2_7b,142626e4fc9656c97d7d7f93822cc381,strong,1,3,False,B,B,True,Brittle Failure
llama2_7b,146506348b1afbd9ff6242c22d2924ac,light,1,1,True,A,,False,Unstable but Recoverable
llama2_7b,146506348b1afbd9ff6242c22d2924ac,medium,1,3,False,A,,False,Stable Wrong
llama2_7b,146506348b1afbd9ff6242c22d2924ac,strong,0,3,False,A,,False,Stable Wrong
llama2_7b,1467417a161bf4b90eb7d0689acb9014,light,0,3,False,C,,False,Stable Wrong
llama2_7b,1467417a161bf4b90eb7d0689acb9014,medium,0,3,False,C,,False,Stable Wrong
llama2_7b,1467417a161bf4b90eb7d0689acb9014,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,14994720efc0cbee05464ffb25d0cdf8,medium,0,3,False,C,,False,Stable Wrong
llama2_7b,14994720efc0cbee05464ffb25d0cdf8,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,14a51763f61f70f452aeffa8e5f381c7,light,0,3,False,C,,False,Stable Wrong
llama2_7b,14a51763f61f70f452aeffa8e5f381c7,medium,0,3,False,C,,False,Stable Wrong
llama2_7b,14a51763f61f70f452aeffa8e5f381c7,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,14b6b67d164ef4f50728d4a53f92355b,light,0,1,False,C,,False,Stable Wrong
llama2_7b,14b6b67d164ef4f50728d4a53f92355b,medium,0,3,False,C,,False,Stable Wrong
llama2_7b,14b6b67d164ef4f50728d4a53f92355b,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,14e524aa9f97e5deed7225a953a04b9b,light,0,3,False,A,A,True,Brittle Failure
llama2_7b,14e524aa9f97e5deed7225a953a04b9b,medium,0,3,False,A,A,True,Brittle Failure
llama2_7b,14e524aa9f97e5deed7225a953a04b9b,strong,1,3,False,A,A,True,Brittle Failure
llama2_7b,15133d69b488fd2e3edddc2d0bafd448,light,2,3,True,B,B,True,Stable Correct
llama2_7b,15133d69b488fd2e3edddc2d0bafd448,medium,3,3,True,B,B,True,Stable Correct
llama2_7b,15133d69b488fd2e3edddc2d0bafd448,strong,2,3,True,B,B,True,Stable Correct
llama2_7b,1533dc3403bcdb227dec51c94aae7838,light,1,1,True,E,E,True,Stable Correct
llama2_7b,1533dc3403bcdb227dec51c94aae7838,medium,3,3,True,E,E,True,Stable Correct
llama2_7b,1533dc3403bcdb227dec51c94aae7838,strong,3,3,True,E,E,True,Stable Correct
llama2_7b,1559910ca300d3fbe6e330bc086cd99d,light,0,3,False,C,,False,Stable Wrong
llama2_7b,1559910ca300d3fbe6e330bc086cd99d,medium,1,3,False,C,,False,Stable Wrong
llama2_7b,1559910ca300d3fbe6e330bc086cd99d,strong,1,3,False,C,,False,Stable Wrong
llama2_7b,159477bdf8f649889ad7d8b4b10bf821,light,0,1,False,B,E,False,Stable Wrong
llama2_7b,159477bdf8f649889ad7d8b4b10bf821,medium,0,3,False,B,E,False,Stable Wrong
llama2_7b,159477bdf8f649889ad7d8b4b10bf821,strong,0,3,False,B,E,False,Stable Wrong
llama2_7b,15a0a893bb90661d44ebe6fbc04a09d1,light,0,2,False,B,,False,Stable Wrong
llama2_7b,15a0a893bb90661d44ebe6fbc04a09d1,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,15a0a893bb90661d44ebe6fbc04a09d1,strong,1,3,False,B,,False,Stable Wrong
llama2_7b,15c069a1a6bf8a938b775a5632421452,light,0,3,False,C,,False,Stable Wrong
llama2_7b,15c069a1a6bf8a938b775a5632421452,medium,0,3,False,C,,False,Stable Wrong
llama2_7b,15c069a1a6bf8a938b775a5632421452,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,15c68e50e58319ae935c8076cdaf48d3,light,3,3,True,E,E,True,Stable Correct
llama2_7b,15c68e50e58319ae935c8076cdaf48d3,medium,3,3,True,E,E,True,Stable Correct
llama2_7b,15c68e50e58319ae935c8076cdaf48d3,strong,3,3,True,E,E,True,Stable Correct
llama2_7b,15d82a537680272cc12b3667b084c670,light,3,3,True,E,E,True,Stable Correct
llama2_7b,15d82a537680272cc12b3667b084c670,medium,3,3,True,E,E,True,Stable Correct
llama2_7b,15d82a537680272cc12b3667b084c670,strong,2,3,True,E,E,True,Stable Correct
llama2_7b,160c8be9bcfbb5ff1612524807f2666e,light,3,3,True,E,E,True,Stable Correct
llama2_7b,160c8be9bcfbb5ff1612524807f2666e,medium,3,3,True,E,E,True,Stable Correct
llama2_7b,160c8be9bcfbb5ff1612524807f2666e,strong,3,3,True,E,E,True,Stable Correct
llama2_7b,161ce8ed0460c02f1b252d8a6fc1adb6,light,0,3,False,A,A,True,Brittle Failure
llama2_7b,161ce8ed0460c02f1b252d8a6fc1adb6,medium,0,3,False,A,A,True,Brittle Failure
llama2_7b,161ce8ed0460c02f1b252d8a6fc1adb6,strong,1,3,False,A,A,True,Brittle Failure
llama2_7b,1646c57fc6eca2e68f520cc9599c5061,light,0,3,False,E,,False,Stable Wrong
llama2_7b,1646c57fc6eca2e68f520cc9599c5061,medium,0,3,False,E,,False,Stable Wrong
llama2_7b,1646c57fc6eca2e68f520cc9599c5061,strong,0,3,False,E,,False,Stable Wrong
llama2_7b,165a96bd3b03db4079b9af92af22ae99,light,0,3,False,B,,False,Stable Wrong
llama2_7b,165a96bd3b03db4079b9af92af22ae99,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,165a96bd3b03db4079b9af92af22ae99,strong,0,3,False,B,,False,Stable Wrong
llama2_7b,1697aefcd4b6f7c0e329e431bb5a95d2,light,2,2,True,A,,False,Unstable but Recoverable
llama2_7b,1697aefcd4b6f7c0e329e431bb5a95d2,medium,2,3,True,A,,False,Unstable but Recoverable
llama2_7b,1697aefcd4b6f7c0e329e431bb5a95d2,strong,2,3,True,A,,False,Unstable but Recoverable
llama2_7b,1718b1dc87fdd5c88dab905dad8ec298,light,0,3,False,C,,False,Stable Wrong
llama2_7b,1718b1dc87fdd5c88dab905dad8ec298,medium,0,3,False,C,,False,Stable Wrong
llama2_7b,1718b1dc87fdd5c88dab905dad8ec298,strong,0,3,False,C,,False,Stable Wrong
llama2_7b,176b966b0f5bed03595b7b8b409d6047,light,1,3,False,B,,False,Stable Wrong
llama2_7b,176b966b0f5bed03595b7b8b409d6047,medium,0,3,False,B,,False,Stable Wrong
llama2_7b,176b966b0f5bed03595b7b8b409d6047,strong,1,3,False,B,,False,Stable Wrong
llama2_7b,17d2aea9ec6185c24af4b4a14317d739,medium,0,3,False,B,E,False,Stable Wrong
